feature_transformed,importance,abs_importance,importance_type,feature_original,rank
num__fact_consumo_extra_roll_3m,0.24494237695784937,0.24494237695784937,coefficient,fact_consumo_extra_roll_3m,48
cat__fact_tipo_plan_Premium,-0.24454170183446405,0.24454170183446405,coefficient,fact_tipo_plan,49
num__fact_cargo_base_lag_3m,-0.24206973382740363,0.24206973382740363,coefficient,fact_cargo_base_lag_3m,50
num__soporte_duracion_max,-0.23525012096752898,0.23525012096752898,coefficient,soporte_duracion_max,51
num__soporte_duracion_media,0.2329537280419452,0.2329537280419452,coefficient,soporte_duracion_media,52
num__soporte_satisfaccion_min_lag_2m,-0.2313258419752212,0.2313258419752212,coefficient,soporte_satisfaccion_min_lag_2m,53
num__red_tasa_cortes_pct_lag_3m,-0.22278632380391342,0.22278632380391342,coefficient,red_tasa_cortes_pct_lag_3m,54
num__soporte_contactos_roll_3m,0.22257646348057636,0.22257646348057636,coefficient,soporte_contactos_roll_3m,55
num__soporte_resuelto_rate_roll_3m,0.22197208001194238,0.22197208001194238,coefficient,soporte_resuelto_rate_roll_3m,56
cat__soporte_motivo_principal_Cambio de plan,-0.21691227121908047,0.21691227121908047,coefficient,soporte_motivo_principal,57
num__fact_incidencia_masiva_lag_lag_1m,-0.20319239950975154,0.20319239950975154,coefficient,fact_incidencia_masiva_lag_lag_1m,58
num__fact_impago_flag_lag_2m,-0.19892022792469546,0.19892022792469546,coefficient,fact_impago_flag_lag_2m,59
num__soporte_satisfaccion_media_lag_2m,0.19824942194824116,0.19824942194824116,coefficient,soporte_satisfaccion_media_lag_2m,60
num__fact_descuento_aplicado_lag_1m,0.18469687145987113,0.18469687145987113,coefficient,fact_descuento_aplicado_lag_1m,61
num__red_cobertura_4g_pct_was_missing_roll_3m,0.17365767378686453,0.17365767378686453,coefficient,red_cobertura_4g_pct_was_missing_roll_3m,62
num__soporte_dias_retraso_media,-0.17293945233578006,0.17293945233578006,coefficient,soporte_dias_retraso_media,63
num__soporte_dias_retraso_media_lag_1m,-0.1722391007149525,0.1722391007149525,coefficient,soporte_dias_retraso_media_lag_1m,64
num__red_velocidad_media_mbps_roll_3m,0.1714744425879456,0.1714744425879456,coefficient,red_velocidad_media_mbps_roll_3m,65
cat__fact_tipo_plan_Prepago,0.1687853062463494,0.1687853062463494,coefficient,fact_tipo_plan,66
num__soporte_stress_calidad_media_roll_3m,0.168785191018302,0.168785191018302,coefficient,soporte_stress_calidad_media_roll_3m,67
num__soporte_duracion_max_lag_2m,-0.16821177633767753,0.16821177633767753,coefficient,soporte_duracion_max_lag_2m,68
num__fact_incidencia_masiva_lag_lag_2m,-0.16815096805433205,0.16815096805433205,coefficient,fact_incidencia_masiva_lag_lag_2m,69
num__red_cobertura_5g_pct,-0.16642475816873434,0.16642475816873434,coefficient,red_cobertura_5g_pct,70
cat__soporte_motivo_principal_Cobertura / velocidad,0.1661593191783239,0.1661593191783239,coefficient,soporte_motivo_principal,71
num__red_cobertura_4g_pct,0.16532014335283124,0.16532014335283124,coefficient,red_cobertura_4g_pct,72
num__fact_tipo_plan_was_missing_roll_3m,-0.15352975336786512,0.15352975336786512,coefficient,fact_tipo_plan_was_missing_roll_3m,73
num__soporte_motivo_missing_rate_roll_3m,-0.15201911630741266,0.15201911630741266,coefficient,soporte_motivo_missing_rate_roll_3m,74
num__fact_consumo_extra,-0.14806638483874385,0.14806638483874385,coefficient,fact_consumo_extra,75
num__red_poblacion_zona_roll_3m,-0.14695122991378787,0.14695122991378787,coefficient,red_poblacion_zona_roll_3m,76
num__red_poblacion_zona,-0.14695122991378787,0.14695122991378787,coefficient,red_poblacion_zona,77
num__soporte_impago_mes_lag_2m,0.14616549738437531,0.14616549738437531,coefficient,soporte_impago_mes_lag_2m,78
num__soporte_impago_mes_lag_1m,0.14600886885780276,0.14600886885780276,coefficient,soporte_impago_mes_lag_1m,79
num__red_velocidad_media_mbps_lag_1m,-0.14545558526772878,0.14545558526772878,coefficient,red_velocidad_media_mbps_lag_1m,80
num__fact_incidencia_masiva_lag_roll_3m,-0.13976794775584211,0.13976794775584211,coefficient,fact_incidencia_masiva_lag_roll_3m,81
num__fact_consumo_extra_lag_2m,-0.13935383551571437,0.13935383551571437,coefficient,fact_consumo_extra_lag_2m,82
num__fact_incidencia_masiva_lag,0.12905580359285312,0.12905580359285312,coefficient,fact_incidencia_masiva_lag,83
num__fact_impago_flag_lag_1m,0.12668596105670354,0.12668596105670354,coefficient,fact_impago_flag_lag_1m,84
num__soporte_duracion_media_lag_2m,0.12474943049861774,0.12474943049861774,coefficient,soporte_duracion_media_lag_2m,85
num__soporte_resuelto_rate_lag_2m,-0.12428616768598263,0.12428616768598263,coefficient,soporte_resuelto_rate_lag_2m,86
num__soporte_dias_retraso_media_lag_2m,-0.1221538529993635,0.1221538529993635,coefficient,soporte_dias_retraso_media_lag_2m,87
num__red_cobertura_5g_pct_was_missing_lag_1m,-0.12190112901096828,0.12190112901096828,coefficient,red_cobertura_5g_pct_was_missing_lag_1m,88
num__red_cobertura_5g_pct_lag_1m,-0.12097776234718796,0.12097776234718796,coefficient,red_cobertura_5g_pct_lag_1m,89
cat__soporte_motivo_principal_Consulta general,-0.12030373086378485,0.12030373086378485,coefficient,soporte_motivo_principal,90
num__soporte_satisfaccion_min_lag_1m,-0.11464843907406204,0.11464843907406204,coefficient,soporte_satisfaccion_min_lag_1m,91
cat__soporte_motivo_principal_Facturación,0.11428351112592222,0.11428351112592222,coefficient,soporte_motivo_principal,92
num__red_cobertura_5g_pct_was_missing_roll_3m,0.11414546772323049,0.11414546772323049,coefficient,red_cobertura_5g_pct_was_missing_roll_3m,93
num__red_cobertura_4g_pct_was_missing,-0.11227632025826827,0.11227632025826827,coefficient,red_cobertura_4g_pct_was_missing,94
num__fact_importe_total_was_missing_roll_3m,0.1120558299183889,0.1120558299183889,coefficient,fact_importe_total_was_missing_roll_3m,95
num__fact_tipo_plan_was_missing_lag_1m,0.11180442780281999,0.11180442780281999,coefficient,fact_tipo_plan_was_missing_lag_1m,96
num__soporte_contactos_lag_2m,-0.11095229445418157,0.11095229445418157,coefficient,soporte_contactos_lag_2m,97
num__red_incidencia_masiva_lag_1m,-0.10969067745928036,0.10969067745928036,coefficient,red_incidencia_masiva_lag_1m,98
num__soporte_stress_calidad_media,-0.10842949247926303,0.10842949247926303,coefficient,soporte_stress_calidad_media,99
num__soporte_no_resueltos_roll_3m,0.1069860146097298,0.1069860146097298,coefficient,soporte_no_resueltos_roll_3m,100
num__fact_descuento_aplicado_lag_3m,0.1058432073672299,0.1058432073672299,coefficient,fact_descuento_aplicado_lag_3m,101
num__fact_cargo_base,0.10056220176717003,0.10056220176717003,coefficient,fact_cargo_base,102
num__fact_cargo_base_roll_3m,0.10056220176717003,0.10056220176717003,coefficient,fact_cargo_base_roll_3m,103
num__fact_tipo_plan_was_missing,0.09975025441814171,0.09975025441814171,coefficient,fact_tipo_plan_was_missing,104
num__red_indice_calidad_global,-0.09670168704406162,0.09670168704406162,coefficient,red_indice_calidad_global,105
cat__soporte_motivo_principal_Desconocido,-0.09453961432106327,0.09453961432106327,coefficient,soporte_motivo_principal,106
num__soporte_no_resueltos_lag_2m,-0.09201653119183227,0.09201653119183227,coefficient,soporte_no_resueltos_lag_2m,107
num__soporte_duracion_media_lag_1m,0.09134665086065655,0.09134665086065655,coefficient,soporte_duracion_media_lag_1m,108
num__soporte_resuelto_rate_lag_1m,-0.09070209215277204,0.09070209215277204,coefficient,soporte_resuelto_rate_lag_1m,109
num__red_cobertura_4g_pct_was_missing_lag_1m,-0.08985538432350001,0.08985538432350001,coefficient,red_cobertura_4g_pct_was_missing_lag_1m,110
num__soporte_resuelto_rate,-0.08940953230181087,0.08940953230181087,coefficient,soporte_resuelto_rate,111
num__red_tasa_cortes_pct,-0.08866007975585374,0.08866007975585374,coefficient,red_tasa_cortes_pct,112
num__soporte_contactos,-0.08835308623923761,0.08835308623923761,coefficient,soporte_contactos,113
num__red_latencia_ms_lag_2m,-0.08727597716836058,0.08727597716836058,coefficient,red_latencia_ms_lag_2m,114
num__soporte_motivo_missing_rate,0.08640224203282262,0.08640224203282262,coefficient,soporte_motivo_missing_rate,115
num__soporte_satisfaccion_media_lag_1m,0.08609388198376648,0.08609388198376648,coefficient,soporte_satisfaccion_media_lag_1m,116
num__red_cobertura_5g_pct_was_missing,-0.0852185541449771,0.0852185541449771,coefficient,red_cobertura_5g_pct_was_missing,117
num__red_tasa_cortes_pct_lag_1m,-0.08490253129940249,0.08490253129940249,coefficient,red_tasa_cortes_pct_lag_1m,118
num__red_cobertura_4g_pct_was_missing_lag_2m,-0.08424583054977174,0.08424583054977174,coefficient,red_cobertura_4g_pct_was_missing_lag_2m,119
num__fact_consumo_extra_lag_1m,-0.08218929724828916,0.08218929724828916,coefficient,fact_consumo_extra_lag_1m,120
num__soporte_motivo_missing_rate_lag_2m,0.07872268891917943,0.07872268891917943,coefficient,soporte_motivo_missing_rate_lag_2m,121
num__red_poblacion_zona_lag_1m,0.07799694842986879,0.07799694842986879,coefficient,red_poblacion_zona_lag_1m,122
num__fact_importe_total_was_missing_lag_1m,-0.07790666438358068,0.07790666438358068,coefficient,fact_importe_total_was_missing_lag_1m,123
num__soporte_duracion_max_lag_1m,-0.07471318295640093,0.07471318295640093,coefficient,soporte_duracion_max_lag_1m,124
num__fact_tipo_plan_was_missing_lag_3m,-0.07358102026189611,0.07358102026189611,coefficient,fact_tipo_plan_was_missing_lag_3m,125
num__red_incidencia_masiva,-0.07026819295833238,0.07026819295833238,coefficient,red_incidencia_masiva,126
num__soporte_dias_retraso_media_lag_3m,0.07024458679746837,0.07024458679746837,coefficient,soporte_dias_retraso_media_lag_3m,127
num__fact_importe_total_was_missing,-0.06960639449002372,0.06960639449002372,coefficient,fact_importe_total_was_missing,128
num__fact_tipo_plan_was_missing_lag_2m,0.06600480099221442,0.06600480099221442,coefficient,fact_tipo_plan_was_missing_lag_2m,129
num__soporte_duracion_media_lag_3m,0.06442368292694525,0.06442368292694525,coefficient,soporte_duracion_media_lag_3m,130
num__red_cobertura_5g_pct_was_missing_lag_3m,-0.0626430687212163,0.0626430687212163,coefficient,red_cobertura_5g_pct_was_missing_lag_3m,131
num__soporte_stress_calidad_media_lag_1m,-0.06185861699983744,0.06185861699983744,coefficient,soporte_stress_calidad_media_lag_1m,132
num__fact_consumo_extra_lag_3m,-0.06034737644965168,0.06034737644965168,coefficient,fact_consumo_extra_lag_3m,133
num__fact_variacion_consumo_pct_lag_1m,-0.05989848120075191,0.05989848120075191,coefficient,fact_variacion_consumo_pct_lag_1m,134
num__missingindicator_fact_impago_flag_lag_2m,0.05812738685446207,0.05812738685446207,coefficient,fact_impago_flag_lag_2m,135
num__missingindicator_red_cobertura_5g_pct_lag_2m,0.05812738685446207,0.05812738685446207,coefficient,red_cobertura_5g_pct_lag_2m,136
num__missingindicator_fact_variacion_consumo_pct_lag_2m,0.05812738685446207,0.05812738685446207,coefficient,fact_variacion_consumo_pct_lag_2m,137
num__missingindicator_fact_stress_calidad_lag_lag_2m,0.05812738685446207,0.05812738685446207,coefficient,fact_stress_calidad_lag_lag_2m,138
num__missingindicator_fact_dias_retraso_pago_lag_2m,0.05812738685446207,0.05812738685446207,coefficient,fact_dias_retraso_pago_lag_2m,139
num__missingindicator_red_tasa_cortes_pct_lag_2m,0.05812738685446207,0.05812738685446207,coefficient,red_tasa_cortes_pct_lag_2m,140
num__missingindicator_red_incidencia_masiva_lag_2m,0.05812738685446207,0.05812738685446207,coefficient,red_incidencia_masiva_lag_2m,141
num__missingindicator_fact_incidencia_masiva_lag_lag_2m,0.05812738685446207,0.05812738685446207,coefficient,fact_incidencia_masiva_lag_lag_2m,142
num__missingindicator_red_latencia_ms_was_missing_lag_2m,0.05812738685446207,0.05812738685446207,coefficient,red_latencia_ms_was_missing_lag_2m,143
num__missingindicator_red_cobertura_4g_pct_was_missing_lag_2m,0.05812738685446207,0.05812738685446207,coefficient,red_cobertura_4g_pct_was_missing_lag_2m,144
num__missingindicator_red_latencia_ms_lag_2m,0.05812738685446207,0.05812738685446207,coefficient,red_latencia_ms_lag_2m,145
num__missingindicator_red_poblacion_zona_lag_2m,0.05812738685446207,0.05812738685446207,coefficient,red_poblacion_zona_lag_2m,146
num__missingindicator_fact_num_lineas_lag_2m,0.05812738685446207,0.05812738685446207,coefficient,fact_num_lineas_lag_2m,147
num__missingindicator_red_cobertura_5g_pct_was_missing_lag_2m,0.05812738685446207,0.05812738685446207,coefficient,red_cobertura_5g_pct_was_missing_lag_2m,148
num__missingindicator_fact_consumo_extra_lag_2m,0.05812738685446207,0.05812738685446207,coefficient,fact_consumo_extra_lag_2m,149
num__missingindicator_red_indice_calidad_global_lag_2m,0.05812738685446207,0.05812738685446207,coefficient,red_indice_calidad_global_lag_2m,150
num__missingindicator_fact_importe_total_was_missing_lag_2m,0.05812738685446207,0.05812738685446207,coefficient,fact_importe_total_was_missing_lag_2m,151
num__missingindicator_red_velocidad_media_mbps_lag_2m,0.05812738685446207,0.05812738685446207,coefficient,red_velocidad_media_mbps_lag_2m,152
num__missingindicator_red_cobertura_4g_pct_lag_2m,0.05812738685446207,0.05812738685446207,coefficient,red_cobertura_4g_pct_lag_2m,153
num__missingindicator_fact_descuento_aplicado_lag_2m,0.05812738685446207,0.05812738685446207,coefficient,fact_descuento_aplicado_lag_2m,154
num__missingindicator_fact_tipo_plan_was_missing_lag_2m,0.05812738685446207,0.05812738685446207,coefficient,fact_tipo_plan_was_missing_lag_2m,155
num__missingindicator_fact_importe_total_lag_2m,0.05812738685446207,0.05812738685446207,coefficient,fact_importe_total_lag_2m,156
num__missingindicator_fact_cargo_base_lag_2m,0.05812738685446207,0.05812738685446207,coefficient,fact_cargo_base_lag_2m,157
num__fact_impago_flag,0.054551139811076975,0.054551139811076975,coefficient,fact_impago_flag,158
num__red_cobertura_4g_pct_lag_2m,0.05407570047150578,0.05407570047150578,coefficient,red_cobertura_4g_pct_lag_2m,159
num__soporte_satisfaccion_min_lag_3m,-0.05361383679407209,0.05361383679407209,coefficient,soporte_satisfaccion_min_lag_3m,160
cat__soporte_motivo_principal_Impago / pago,0.052309416387429475,0.052309416387429475,coefficient,soporte_motivo_principal,161
num__red_velocidad_media_mbps,-0.051783301184980327,0.051783301184980327,coefficient,red_velocidad_media_mbps,162
num__fact_dias_retraso_pago_lag_3m,0.05121005988820312,0.05121005988820312,coefficient,fact_dias_retraso_pago_lag_3m,163
num__red_cobertura_5g_pct_was_missing_lag_2m,-0.05027854179407778,0.05027854179407778,coefficient,red_cobertura_5g_pct_was_missing_lag_2m,164
num__fact_importe_total_was_missing_lag_2m,-0.04922934497560458,0.04922934497560458,coefficient,fact_importe_total_was_missing_lag_2m,165
num__red_latencia_ms_was_missing_roll_3m,-0.04900318752459054,0.04900318752459054,coefficient,red_latencia_ms_was_missing_roll_3m,166
num__missingindicator_fact_impago_flag_lag_3m,-0.047499404559995635,0.047499404559995635,coefficient,fact_impago_flag_lag_3m,167
num__missingindicator_fact_descuento_aplicado_lag_3m,-0.047499404559995635,0.047499404559995635,coefficient,fact_descuento_aplicado_lag_3m,168
num__missingindicator_red_poblacion_zona_lag_3m,-0.047499404559995635,0.047499404559995635,coefficient,red_poblacion_zona_lag_3m,169
num__missingindicator_red_latencia_ms_lag_3m,-0.047499404559995635,0.047499404559995635,coefficient,red_latencia_ms_lag_3m,170
num__missingindicator_fact_consumo_extra_lag_3m,-0.047499404559995635,0.047499404559995635,coefficient,fact_consumo_extra_lag_3m,171
num__missingindicator_red_incidencia_masiva_lag_3m,-0.047499404559995635,0.047499404559995635,coefficient,red_incidencia_masiva_lag_3m,172
num__missingindicator_fact_importe_total_was_missing_lag_3m,-0.047499404559995635,0.047499404559995635,coefficient,fact_importe_total_was_missing_lag_3m,173
num__missingindicator_fact_tipo_plan_was_missing_lag_3m,-0.047499404559995635,0.047499404559995635,coefficient,fact_tipo_plan_was_missing_lag_3m,174
num__missingindicator_red_velocidad_media_mbps_lag_3m,-0.047499404559995635,0.047499404559995635,coefficient,red_velocidad_media_mbps_lag_3m,175
num__missingindicator_red_cobertura_4g_pct_lag_3m,-0.047499404559995635,0.047499404559995635,coefficient,red_cobertura_4g_pct_lag_3m,176
num__missingindicator_fact_importe_total_lag_3m,-0.047499404559995635,0.047499404559995635,coefficient,fact_importe_total_lag_3m,177
num__missingindicator_fact_incidencia_masiva_lag_lag_3m,-0.047499404559995635,0.047499404559995635,coefficient,fact_incidencia_masiva_lag_lag_3m,178
num__missingindicator_fact_stress_calidad_lag_lag_3m,-0.047499404559995635,0.047499404559995635,coefficient,fact_stress_calidad_lag_lag_3m,179
num__missingindicator_fact_dias_retraso_pago_lag_3m,-0.047499404559995635,0.047499404559995635,coefficient,fact_dias_retraso_pago_lag_3m,180
num__missingindicator_red_indice_calidad_global_lag_3m,-0.047499404559995635,0.047499404559995635,coefficient,red_indice_calidad_global_lag_3m,181
num__missingindicator_red_tasa_cortes_pct_lag_3m,-0.047499404559995635,0.047499404559995635,coefficient,red_tasa_cortes_pct_lag_3m,182
num__missingindicator_fact_variacion_consumo_pct_lag_3m,-0.047499404559995635,0.047499404559995635,coefficient,fact_variacion_consumo_pct_lag_3m,183
num__missingindicator_fact_cargo_base_lag_3m,-0.047499404559995635,0.047499404559995635,coefficient,fact_cargo_base_lag_3m,184
num__missingindicator_red_cobertura_5g_pct_lag_3m,-0.047499404559995635,0.047499404559995635,coefficient,red_cobertura_5g_pct_lag_3m,185
num__missingindicator_red_cobertura_4g_pct_was_missing_lag_3m,-0.047499404559995635,0.047499404559995635,coefficient,red_cobertura_4g_pct_was_missing_lag_3m,186
num__missingindicator_red_latencia_ms_was_missing_lag_3m,-0.047499404559995635,0.047499404559995635,coefficient,red_latencia_ms_was_missing_lag_3m,187
num__missingindicator_red_cobertura_5g_pct_was_missing_lag_3m,-0.047499404559995635,0.047499404559995635,coefficient,red_cobertura_5g_pct_was_missing_lag_3m,188
num__missingindicator_fact_num_lineas_lag_3m,-0.047499404559995635,0.047499404559995635,coefficient,fact_num_lineas_lag_3m,189
num__red_velocidad_media_mbps_lag_2m,-0.04736365260056298,0.04736365260056298,coefficient,red_velocidad_media_mbps_lag_2m,190
num__soporte_satisfaccion_missing_rate_lag_2m,0.04670344422065507,0.04670344422065507,coefficient,soporte_satisfaccion_missing_rate_lag_2m,191
num__fact_impago_flag_lag_3m,-0.046568784307552055,0.046568784307552055,coefficient,fact_impago_flag_lag_3m,192
cat__soporte_canal_principal_carrier-pigeon,-0.04631119581879812,0.04631119581879812,coefficient,soporte_canal_principal,193
num__red_latencia_ms_was_missing,0.04279269078889906,0.04279269078889906,coefficient,red_latencia_ms_was_missing,194
num__soporte_satisfaccion_media_lag_3m,0.040525859260550384,0.040525859260550384,coefficient,soporte_satisfaccion_media_lag_3m,195
num__fact_num_lineas_lag_2m,0.040332838404097876,0.040332838404097876,coefficient,fact_num_lineas_lag_2m,196
num__red_incidencia_masiva_roll_3m,0.038987686477489215,0.038987686477489215,coefficient,red_incidencia_masiva_roll_3m,197
num__fact_variacion_consumo_pct,-0.03883167591413608,0.03883167591413608,coefficient,fact_variacion_consumo_pct,198
num__soporte_duracion_max_lag_3m,-0.037370511075504216,0.037370511075504216,coefficient,soporte_duracion_max_lag_3m,199
num__soporte_contactos_lag_1m,-0.036119109578975656,0.036119109578975656,coefficient,soporte_contactos_lag_1m,200
num__soporte_incidencia_masiva_lag_3m,0.03588213491797206,0.03588213491797206,coefficient,soporte_incidencia_masiva_lag_3m,201
num__fact_stress_calidad_lag_lag_3m,-0.033901993345515274,0.033901993345515274,coefficient,fact_stress_calidad_lag_lag_3m,202
num__red_latencia_ms_was_missing_lag_1m,0.03373009742155901,0.03373009742155901,coefficient,red_latencia_ms_was_missing_lag_1m,203
num__fact_descuento_aplicado,0.03316618359008596,0.03316618359008596,coefficient,fact_descuento_aplicado,204
num__fact_variacion_consumo_pct_roll_3m,0.03226912252545123,0.03226912252545123,coefficient,fact_variacion_consumo_pct_roll_3m,205
num__soporte_no_resueltos_lag_3m,0.02646704089032209,0.02646704089032209,coefficient,soporte_no_resueltos_lag_3m,206
num__soporte_satisfaccion_missing_rate_roll_3m,-0.024321039524889808,0.024321039524889808,coefficient,soporte_satisfaccion_missing_rate_roll_3m,207
num__soporte_impago_mes_lag_3m,-0.022776636562549163,0.022776636562549163,coefficient,soporte_impago_mes_lag_3m,208
num__soporte_incidencia_masiva,0.02266845810613614,0.02266845810613614,coefficient,soporte_incidencia_masiva,209
num__soporte_stress_calidad_media_lag_2m,-0.021538904894070003,0.021538904894070003,coefficient,soporte_stress_calidad_media_lag_2m,210
num__red_latencia_ms_roll_3m,-0.021080400160500425,0.021080400160500425,coefficient,red_latencia_ms_roll_3m,211
num__missingindicator_soporte_resuelto_rate_lag_2m,-0.021030976674588284,0.021030976674588284,coefficient,soporte_resuelto_rate_lag_2m,212
num__missingindicator_soporte_satisfaccion_missing_rate_lag_2m,-0.021030976674588284,0.021030976674588284,coefficient,soporte_satisfaccion_missing_rate_lag_2m,213
num__missingindicator_soporte_motivo_missing_rate_lag_2m,-0.021030976674588284,0.021030976674588284,coefficient,soporte_motivo_missing_rate_lag_2m,214
num__missingindicator_soporte_satisfaccion_media_lag_2m,-0.021030976674588284,0.021030976674588284,coefficient,soporte_satisfaccion_media_lag_2m,215
num__missingindicator_soporte_dias_retraso_media_lag_2m,-0.021030976674588284,0.021030976674588284,coefficient,soporte_dias_retraso_media_lag_2m,216
num__missingindicator_soporte_duracion_max_lag_2m,-0.021030976674588284,0.021030976674588284,coefficient,soporte_duracion_max_lag_2m,217
num__missingindicator_soporte_duracion_media_lag_2m,-0.021030976674588284,0.021030976674588284,coefficient,soporte_duracion_media_lag_2m,218
num__missingindicator_soporte_satisfaccion_min_lag_2m,-0.021030976674588284,0.021030976674588284,coefficient,soporte_satisfaccion_min_lag_2m,219
num__missingindicator_soporte_stress_calidad_media_lag_2m,-0.021030976674588284,0.021030976674588284,coefficient,soporte_stress_calidad_media_lag_2m,220
