feature_transformed,importance,abs_importance,importance_type,feature_original,rank
cat__fact_zona_id_Z25,-0.8163295280846885,0.8163295280846885,coefficient,fact_zona_id,24
cat__fact_zona_id_Z30,-0.8127176315576607,0.8127176315576607,coefficient,fact_zona_id,25
cat__zona_id_Z23,-0.8050740023031328,0.8050740023031328,coefficient,zona_id,26
num__red_indice_calidad_global_lag_2m,0.8041999186066232,0.8041999186066232,coefficient,red_indice_calidad_global_lag_2m,27
cat__zona_id_Z15,0.8017466194698083,0.8017466194698083,coefficient,zona_id,28
cat__zona_id_Z30,0.7980860151430411,0.7980860151430411,coefficient,zona_id,29
cat__fact_zona_id_Z01,-0.7628885017325444,0.7628885017325444,coefficient,fact_zona_id,30
cat__zona_id_Z13,-0.7484881287356312,0.7484881287356312,coefficient,zona_id,31
cat__zona_id_Z20,0.743011621720116,0.743011621720116,coefficient,zona_id,32
num__red_cobertura_5g_pct_lag_2m,-0.7277574789864162,0.7277574789864162,coefficient,red_cobertura_5g_pct_lag_2m,33
num__fact_dias_retraso_pago_roll_3m,-0.7096335625149475,0.7096335625149475,coefficient,fact_dias_retraso_pago_roll_3m,34
cat__tipo_zona_urbana_premium,0.6397334799187538,0.6397334799187538,coefficient,tipo_zona,35
num__fact_importe_total_lag_3m,0.6308691967499853,0.6308691967499853,coefficient,fact_importe_total_lag_3m,36
cat__zona_id_Z10,0.6293785086073981,0.6293785086073981,coefficient,zona_id,37
cat__soporte_canal_principal_fax,0.6163905004773782,0.6163905004773782,coefficient,soporte_canal_principal,38
cat__fact_zona_id_Z08,-0.605536867928879,0.605536867928879,coefficient,fact_zona_id,39
cat__fact_zona_id_Z24,-0.602568314244845,0.602568314244845,coefficient,fact_zona_id,40
cat__zona_id_Z06,-0.5758830645034375,0.5758830645034375,coefficient,zona_id,41
cat__zona_id_Z12,0.5687878994005202,0.5687878994005202,coefficient,zona_id,42
cat__fact_zona_id_Z12,-0.5547174378853271,0.5547174378853271,coefficient,fact_zona_id,43
cat__fact_zona_id_Z16,-0.5457244307306477,0.5457244307306477,coefficient,fact_zona_id,44
num__fact_num_lineas_lag_1m,-0.5339347301618348,0.5339347301618348,coefficient,fact_num_lineas_lag_1m,45
cat__fact_zona_id_Z18,-0.5182372813228511,0.5182372813228511,coefficient,fact_zona_id,46
num__red_cobertura_5g_pct_roll_3m,0.5124181230716061,0.5124181230716061,coefficient,red_cobertura_5g_pct_roll_3m,47
num__red_poblacion_zona_lag_2m,0.5119353118325471,0.5119353118325471,coefficient,red_poblacion_zona_lag_2m,48
cat__red_tipo_zona_urbana??,-0.5064683968990568,0.5064683968990568,coefficient,red_tipo_zona,49
num__fact_importe_total_roll_3m,0.5048549988882749,0.5048549988882749,coefficient,fact_importe_total_roll_3m,50
cat__zona_id_Z26,0.5025954676700506,0.5025954676700506,coefficient,zona_id,51
num__fact_stress_calidad_lag_lag_1m,0.4993169000059198,0.4993169000059198,coefficient,fact_stress_calidad_lag_lag_1m,52
num__red_cobertura_4g_pct_roll_3m,0.48353952647767395,0.48353952647767395,coefficient,red_cobertura_4g_pct_roll_3m,53
num__fact_impago_flag_roll_3m,0.48089565681700547,0.48089565681700547,coefficient,fact_impago_flag_roll_3m,54
num__fact_cargo_base_lag_3m,-0.47952971276633893,0.47952971276633893,coefficient,fact_cargo_base_lag_3m,55
cat__fact_zona_id_Z07,-0.47733863746535277,0.47733863746535277,coefficient,fact_zona_id,56
cat__zona_id_Z28,0.4761053730967595,0.4761053730967595,coefficient,zona_id,57
cat__fact_zona_id_Z11,-0.463082481609355,0.463082481609355,coefficient,fact_zona_id,58
num__soporte_satisfaccion_min_roll_3m,0.4607875027731889,0.4607875027731889,coefficient,soporte_satisfaccion_min_roll_3m,59
num__soporte_impago_mes_roll_3m,-0.4570102095821553,0.4570102095821553,coefficient,soporte_impago_mes_roll_3m,60
num__red_indice_calidad_global_lag_3m,-0.45277917232364967,0.45277917232364967,coefficient,red_indice_calidad_global_lag_3m,61
cat__red_tipo_zona_rural-1,0.4354256003732371,0.4354256003732371,coefficient,red_tipo_zona,62
cat__fact_zona_id_Z28,-0.4348086563454359,0.4348086563454359,coefficient,fact_zona_id,63
num__red_tasa_cortes_pct_roll_3m,0.42691269047946084,0.42691269047946084,coefficient,red_tasa_cortes_pct_roll_3m,64
num__soporte_satisfaccion_media_roll_3m,-0.426820638045027,0.426820638045027,coefficient,soporte_satisfaccion_media_roll_3m,65
num__red_cobertura_5g_pct_lag_3m,0.41885143828787,0.41885143828787,coefficient,red_cobertura_5g_pct_lag_3m,66
num__red_poblacion_zona_lag_3m,-0.4096525399452787,0.4096525399452787,coefficient,red_poblacion_zona_lag_3m,67
cat__region_Oeste,0.4053614063010187,0.4053614063010187,coefficient,region,68
cat__red_region_Oeste,0.4053614063010187,0.4053614063010187,coefficient,red_region,69
num__fact_dias_retraso_pago_lag_1m,0.4052292599352882,0.4052292599352882,coefficient,fact_dias_retraso_pago_lag_1m,70
num__fact_dias_retraso_pago_lag_2m,0.3995004162176114,0.3995004162176114,coefficient,fact_dias_retraso_pago_lag_2m,71
cat__fact_zona_id_Z19,-0.39788229656462126,0.39788229656462126,coefficient,fact_zona_id,72
cat__tipo_zona_rural,-0.3930930405192957,0.3930930405192957,coefficient,tipo_zona,73
num__red_indice_calidad_global_lag_1m,0.38197222742392745,0.38197222742392745,coefficient,red_indice_calidad_global_lag_1m,74
cat__tipo_zona_suburbana,-0.3725955700563105,0.3725955700563105,coefficient,tipo_zona,75
num__fact_dias_retraso_pago,0.370981014588751,0.370981014588751,coefficient,fact_dias_retraso_pago,76
num__fact_cargo_base_lag_1m,-0.3679491814096331,0.3679491814096331,coefficient,fact_cargo_base_lag_1m,77
cat__zona_id_Z01,0.3670732758457971,0.3670732758457971,coefficient,zona_id,78
num__soporte_dias_retraso_media_roll_3m,0.350193678202706,0.350193678202706,coefficient,soporte_dias_retraso_media_roll_3m,79
num__red_velocidad_media_mbps_roll_3m,0.34970364027890444,0.34970364027890444,coefficient,red_velocidad_media_mbps_roll_3m,80
num__soporte_satisfaccion_min,-0.34449807541244365,0.34449807541244365,coefficient,soporte_satisfaccion_min,81
num__red_poblacion_zona_lag_1m,0.34266319049358607,0.34266319049358607,coefficient,red_poblacion_zona_lag_1m,82
num__antiguedad_meses,-0.34092747106027343,0.34092747106027343,coefficient,antiguedad_meses,83
num__red_cobertura_5g_pct,-0.3259497723943112,0.3259497723943112,coefficient,red_cobertura_5g_pct,84
num__fact_importe_total_lag_2m,0.32329344128226856,0.32329344128226856,coefficient,fact_importe_total_lag_2m,85
cat__fact_zona_id_Z06,0.32010805148242655,0.32010805148242655,coefficient,fact_zona_id,86
num__fact_stress_calidad_lag,0.31965760839675383,0.31965760839675383,coefficient,fact_stress_calidad_lag,87
cat__red_region_Norte,-0.31861236415732985,0.31861236415732985,coefficient,red_region,88
cat__region_Norte,-0.31861236415732985,0.31861236415732985,coefficient,region,89
num__poblacion_zona,-0.3098341136263843,0.3098341136263843,coefficient,poblacion_zona,90
num__red_poblacion_zona_roll_3m,-0.3098341136263843,0.3098341136263843,coefficient,red_poblacion_zona_roll_3m,91
num__red_poblacion_zona,-0.3098341136263843,0.3098341136263843,coefficient,red_poblacion_zona,92
num__fact_descuento_aplicado_roll_3m,-0.30813254101372145,0.30813254101372145,coefficient,fact_descuento_aplicado_roll_3m,93
num__soporte_impago_mes,0.3057652426591602,0.3057652426591602,coefficient,soporte_impago_mes,94
cat__zona_id_Z25,-0.28887772961950753,0.28887772961950753,coefficient,zona_id,95
num__soporte_satisfaccion_media,0.28829615095862465,0.28829615095862465,coefficient,soporte_satisfaccion_media,96
num__red_incidencia_masiva_lag_3m,0.2875709825065868,0.2875709825065868,coefficient,red_incidencia_masiva_lag_3m,97
num__red_incidencia_masiva_lag_2m,0.28323861348921003,0.28323861348921003,coefficient,red_incidencia_masiva_lag_2m,98
num__red_cobertura_4g_pct_lag_1m,-0.27521713972600875,0.27521713972600875,coefficient,red_cobertura_4g_pct_lag_1m,99
num__red_cobertura_4g_pct_lag_3m,-0.2639081558855748,0.2639081558855748,coefficient,red_cobertura_4g_pct_lag_3m,100
num__red_indice_calidad_global_roll_3m,-0.26101132140754213,0.26101132140754213,coefficient,red_indice_calidad_global_roll_3m,101
num__soporte_duracion_max_roll_3m,0.2574304822390788,0.2574304822390788,coefficient,soporte_duracion_max_roll_3m,102
num__soporte_satisfaccion_min_lag_2m,-0.2514842151373789,0.2514842151373789,coefficient,soporte_satisfaccion_min_lag_2m,103
num__red_tasa_cortes_pct_lag_2m,-0.24726055259382623,0.24726055259382623,coefficient,red_tasa_cortes_pct_lag_2m,104
num__soporte_duracion_media_roll_3m,-0.24518063649105096,0.24518063649105096,coefficient,soporte_duracion_media_roll_3m,105
num__zona_id_was_invalid,-0.2447000039134803,0.2447000039134803,coefficient,zona_id_was_invalid,106
num__fact_descuento_aplicado_lag_2m,0.24401214554157008,0.24401214554157008,coefficient,fact_descuento_aplicado_lag_2m,107
cat__zona_id_Z21,-0.24313104429143206,0.24313104429143206,coefficient,zona_id,108
cat__fact_zona_id_Z21,-0.24313104429143206,0.24313104429143206,coefficient,fact_zona_id,109
num__fact_consumo_extra_roll_3m,0.2400376294819725,0.2400376294819725,coefficient,fact_consumo_extra_roll_3m,110
num__red_velocidad_media_mbps_lag_1m,-0.23804813106789358,0.23804813106789358,coefficient,red_velocidad_media_mbps_lag_1m,111
num__ingreso_estimado,-0.237839422366888,0.237839422366888,coefficient,ingreso_estimado,112
cat__estado_civil_Desconocido,0.23575109810151185,0.23575109810151185,coefficient,estado_civil,113
cat__zona_id_Z19,0.22892664100906568,0.22892664100906568,coefficient,zona_id,114
num__soporte_satisfaccion_media_lag_2m,0.22075271747951972,0.22075271747951972,coefficient,soporte_satisfaccion_media_lag_2m,115
cat__zona_id_Z07,0.22050632665423492,0.22050632665423492,coefficient,zona_id,116
cat__soporte_motivo_principal_Cambio de plan,-0.21773894018657644,0.21773894018657644,coefficient,soporte_motivo_principal,117
num__soporte_resuelto_rate_roll_3m,0.2166807666432772,0.2166807666432772,coefficient,soporte_resuelto_rate_roll_3m,118
num__fact_impago_flag_lag_2m,-0.21374820898020197,0.21374820898020197,coefficient,fact_impago_flag_lag_2m,119
num__soporte_duracion_max,-0.21346396891673672,0.21346396891673672,coefficient,soporte_duracion_max,120
num__encuestas_nps_media_roll_3m,0.21276469802550269,0.21276469802550269,coefficient,encuestas_nps_media_roll_3m,121
num__soporte_duracion_media,0.20556703419680322,0.20556703419680322,coefficient,soporte_duracion_media,122
num__red_tasa_cortes_pct,-0.2051062983948112,0.2051062983948112,coefficient,red_tasa_cortes_pct,123
num__red_incidencia_masiva_lag_1m,-0.20372100764674525,0.20372100764674525,coefficient,red_incidencia_masiva_lag_1m,124
cat__zona_id_Z14,0.19752011147394738,0.19752011147394738,coefficient,zona_id,125
num__soporte_dias_retraso_media,-0.19716064329159594,0.19716064329159594,coefficient,soporte_dias_retraso_media,126
num__soporte_contactos_roll_3m,0.19701312616708339,0.19701312616708339,coefficient,soporte_contactos_roll_3m,127
num__red_cobertura_4g_pct,-0.19684076708979975,0.19684076708979975,coefficient,red_cobertura_4g_pct,128
cat__zona_id_Z17,-0.19527187386099687,0.19527187386099687,coefficient,zona_id,129
num__num_lineas,0.1936552917125796,0.1936552917125796,coefficient,num_lineas,130
num__fact_num_lineas_roll_3m,0.1936552917125796,0.1936552917125796,coefficient,fact_num_lineas_roll_3m,131
num__fact_num_lineas,0.1936552917125796,0.1936552917125796,coefficient,fact_num_lineas,132
num__fact_incidencia_masiva_lag_lag_1m,-0.19288877117069217,0.19288877117069217,coefficient,fact_incidencia_masiva_lag_lag_1m,133
cat__region_Este,-0.19145209269923857,0.19145209269923857,coefficient,region,134
cat__red_region_Este,-0.19145209269923857,0.19145209269923857,coefficient,red_region,135
cat__zona_id_Z08,0.19132309888748789,0.19132309888748789,coefficient,zona_id,136
num__fact_incidencia_masiva_lag_lag_2m,-0.18467278393498351,0.18467278393498351,coefficient,fact_incidencia_masiva_lag_lag_2m,137
num__soporte_dias_retraso_media_lag_1m,-0.1844440447779827,0.1844440447779827,coefficient,soporte_dias_retraso_media_lag_1m,138
num__red_cobertura_4g_pct_was_missing_roll_3m,0.18419968657758493,0.18419968657758493,coefficient,red_cobertura_4g_pct_was_missing_roll_3m,139
num__fact_descuento_aplicado_lag_1m,0.1783137744331296,0.1783137744331296,coefficient,fact_descuento_aplicado_lag_1m,140
num__soporte_stress_calidad_media_roll_3m,0.176890643839667,0.176890643839667,coefficient,soporte_stress_calidad_media_roll_3m,141
cat__zona_id_Z29,-0.17567452040971643,0.17567452040971643,coefficient,zona_id,142
num__fact_tipo_plan_was_missing_roll_3m,-0.17320368412331372,0.17320368412331372,coefficient,fact_tipo_plan_was_missing_roll_3m,143
num__red_velocidad_media_mbps,-0.17293127107773193,0.17293127107773193,coefficient,red_velocidad_media_mbps,144
num__soporte_impago_mes_lag_2m,0.1713054022201254,0.1713054022201254,coefficient,soporte_impago_mes_lag_2m,145
cat__zona_id_Z11,0.17072064103812437,0.17072064103812437,coefficient,zona_id,146
cat__soporte_motivo_principal_Cobertura / velocidad,0.17000582206837722,0.17000582206837722,coefficient,soporte_motivo_principal,147
num__soporte_impago_mes_lag_1m,0.16863065994082166,0.16863065994082166,coefficient,soporte_impago_mes_lag_1m,148
num__soporte_duracion_max_lag_2m,-0.167501855190132,0.167501855190132,coefficient,soporte_duracion_max_lag_2m,149
cat__zona_id_Z09,-0.16668370552674122,0.16668370552674122,coefficient,zona_id,150
cat__estado_civil_Casado/a,-0.1646626794838385,0.1646626794838385,coefficient,estado_civil,151
num__encuestas_stress_medio_roll_3m,-0.16236255551520562,0.16236255551520562,coefficient,encuestas_stress_medio_roll_3m,152
cat__zona_id_Z22,-0.161805293670499,0.161805293670499,coefficient,zona_id,153
num__red_tasa_cortes_pct_lag_3m,-0.15946793964688416,0.15946793964688416,coefficient,red_tasa_cortes_pct_lag_3m,154
num__soporte_no_resueltos_roll_3m,0.1566815978569839,0.1566815978569839,coefficient,soporte_no_resueltos_roll_3m,155
num__fact_descuento_aplicado_lag_3m,0.1515722286263838,0.1515722286263838,coefficient,fact_descuento_aplicado_lag_3m,156
num__fact_cargo_base_roll_3m,0.15124763481842107,0.15124763481842107,coefficient,fact_cargo_base_roll_3m,157
num__fact_cargo_base,0.15124763481842107,0.15124763481842107,coefficient,fact_cargo_base,158
cat__zona_id_Z18,0.1428546849980317,0.1428546849980317,coefficient,zona_id,159
num__fact_incidencia_masiva_lag_roll_3m,-0.13943011557178717,0.13943011557178717,coefficient,fact_incidencia_masiva_lag_roll_3m,160
num__fact_incidencia_masiva_lag,0.1357435934111811,0.1357435934111811,coefficient,fact_incidencia_masiva_lag,161
num__soporte_satisfaccion_min_lag_1m,-0.13547232707942025,0.13547232707942025,coefficient,soporte_satisfaccion_min_lag_1m,162
cat__zona_id_Z24,-0.1349594508540269,0.1349594508540269,coefficient,zona_id,163
num__red_tasa_cortes_pct_lag_1m,0.13484328334585616,0.13484328334585616,coefficient,red_tasa_cortes_pct_lag_1m,164
num__fact_consumo_extra,-0.1345507568953284,0.1345507568953284,coefficient,fact_consumo_extra,165
num__soporte_dias_retraso_media_lag_2m,-0.13079618021302772,0.13079618021302772,coefficient,soporte_dias_retraso_media_lag_2m,166
num__fact_consumo_extra_lag_2m,-0.12974641897242198,0.12974641897242198,coefficient,fact_consumo_extra_lag_2m,167
cat__soporte_motivo_principal_Consulta general,-0.1271783504906603,0.1271783504906603,coefficient,soporte_motivo_principal,168
num__red_velocidad_media_mbps_lag_2m,-0.12680012565643958,0.12680012565643958,coefficient,red_velocidad_media_mbps_lag_2m,169
cat__sexo_F,-0.12419564951903506,0.12419564951903506,coefficient,sexo,170
num__soporte_stress_calidad_media,-0.12403230180701293,0.12403230180701293,coefficient,soporte_stress_calidad_media,171
num__soporte_motivo_missing_rate_roll_3m,-0.12343570277187042,0.12343570277187042,coefficient,soporte_motivo_missing_rate_roll_3m,172
num__encuestas_incongruentes_rate_roll_3m,-0.12195175442351057,0.12195175442351057,coefficient,encuestas_incongruentes_rate_roll_3m,173
num__red_cobertura_4g_pct_was_missing,-0.12194856953986298,0.12194856953986298,coefficient,red_cobertura_4g_pct_was_missing,174
num__red_cobertura_5g_pct_was_missing_lag_1m,-0.12165690803606506,0.12165690803606506,coefficient,red_cobertura_5g_pct_was_missing_lag_1m,175
num__soporte_duracion_media_lag_2m,0.1216066968271926,0.1216066968271926,coefficient,soporte_duracion_media_lag_2m,176
num__fact_tipo_plan_was_missing_lag_1m,0.1203444208496465,0.1203444208496465,coefficient,fact_tipo_plan_was_missing_lag_1m,177
cat__fact_zona_id_Z03,-0.11930510221889637,0.11930510221889637,coefficient,fact_zona_id,178
cat__zona_id_Z03,-0.11930510221889637,0.11930510221889637,coefficient,zona_id,179
num__encuestas_nps_media_lag_1m,-0.11910475294851909,0.11910475294851909,coefficient,encuestas_nps_media_lag_1m,180
num__encuestas_n_lag_2m,0.11739178382803173,0.11739178382803173,coefficient,encuestas_n_lag_2m,181
cat__red_tipo_zona_rural,-0.11712760192305519,0.11712760192305519,coefficient,red_tipo_zona,182
num__encuestas_puntuacion_media_roll_3m,0.11667160224479113,0.11667160224479113,coefficient,encuestas_puntuacion_media_roll_3m,183
cat__red_tipo_zona_suburbana,-0.11530023010742181,0.11530023010742181,coefficient,red_tipo_zona,184
num__fact_tipo_plan_was_missing,0.11519608538351712,0.11519608538351712,coefficient,fact_tipo_plan_was_missing,185
num__fact_impago_flag_lag_1m,0.11428757454597115,0.11428757454597115,coefficient,fact_impago_flag_lag_1m,186
cat__estado_civil_Divorciado/a,-0.11361234946041875,0.11361234946041875,coefficient,estado_civil,187
cat__zona_id_Z27,-0.11316266720184359,0.11316266720184359,coefficient,zona_id,188
num__soporte_resuelto_rate_lag_2m,-0.11276912032694925,0.11276912032694925,coefficient,soporte_resuelto_rate_lag_2m,189
num__encuestas_n_lag_3m,-0.1071071705045236,0.1071071705045236,coefficient,encuestas_n_lag_3m,190
num__red_cobertura_4g_pct_was_missing_lag_1m,-0.10468302690264272,0.10468302690264272,coefficient,red_cobertura_4g_pct_was_missing_lag_1m,191
cat__red_tipo_zona_urbana_premium,0.10444236574898605,0.10444236574898605,coefficient,red_tipo_zona,192
num__soporte_satisfaccion_media_lag_1m,0.10325047404673626,0.10325047404673626,coefficient,soporte_satisfaccion_media_lag_1m,193
cat__soporte_motivo_principal_Facturación,0.10196104009780244,0.10196104009780244,coefficient,soporte_motivo_principal,194
num__soporte_resuelto_rate,-0.10183579694675174,0.10183579694675174,coefficient,soporte_resuelto_rate,195
num__soporte_no_resueltos_lag_2m,-0.09940193324085095,0.09940193324085095,coefficient,soporte_no_resueltos_lag_2m,196
num__red_latencia_ms_lag_2m,-0.09886135972290046,0.09886135972290046,coefficient,red_latencia_ms_lag_2m,197
cat__fact_zona_id_Z14,-0.09644586641550482,0.09644586641550482,coefficient,fact_zona_id,198
num__soporte_contactos_lag_2m,-0.09536137612740087,0.09536137612740087,coefficient,soporte_contactos_lag_2m,199
num__soporte_duracion_media_lag_3m,0.09154520293931452,0.09154520293931452,coefficient,soporte_duracion_media_lag_3m,200
num__red_cobertura_5g_pct_was_missing_roll_3m,0.09105798619751317,0.09105798619751317,coefficient,red_cobertura_5g_pct_was_missing_roll_3m,201
num__encuestas_stress_medio_lag_1m,0.09030480517278103,0.09030480517278103,coefficient,encuestas_stress_medio_lag_1m,202
num__encuestas_nps_media_lag_3m,0.09020615769864056,0.09020615769864056,coefficient,encuestas_nps_media_lag_3m,203
num__encuestas_incongruentes_rate_lag_2m,0.08807895008699854,0.08807895008699854,coefficient,encuestas_incongruentes_rate_lag_2m,204
num__red_cobertura_4g_pct_was_missing_lag_2m,-0.08769466001488067,0.08769466001488067,coefficient,red_cobertura_4g_pct_was_missing_lag_2m,205
num__red_cobertura_5g_pct_was_missing,-0.08753045278558408,0.08753045278558408,coefficient,red_cobertura_5g_pct_was_missing,206
num__soporte_resuelto_rate_lag_1m,-0.08726190157238782,0.08726190157238782,coefficient,soporte_resuelto_rate_lag_1m,207
num__red_cobertura_4g_pct_lag_2m,-0.08514075755912888,0.08514075755912888,coefficient,red_cobertura_4g_pct_lag_2m,208
num__fact_importe_total_was_missing_roll_3m,0.08474656319482039,0.08474656319482039,coefficient,fact_importe_total_was_missing_roll_3m,209
num__encuestas_nps_media_lag_2m,-0.08394704242389922,0.08394704242389922,coefficient,encuestas_nps_media_lag_2m,210
num__fact_tipo_plan_was_missing_lag_2m,0.08377805214544592,0.08377805214544592,coefficient,fact_tipo_plan_was_missing_lag_2m,211
cat__estado_civil_Soltero/a,-0.08343119981404554,0.08343119981404554,coefficient,estado_civil,212
num__fact_consumo_extra_lag_3m,-0.08281850209527059,0.08281850209527059,coefficient,fact_consumo_extra_lag_3m,213
cat__region_Sur,-0.080176883600812,0.080176883600812,coefficient,region,214
cat__red_region_Sur,-0.080176883600812,0.080176883600812,coefficient,red_region,215
num__fact_tipo_plan_was_missing_lag_3m,-0.07980472783800162,0.07980472783800162,coefficient,fact_tipo_plan_was_missing_lag_3m,216
cat__tipo_plan_Premium,-0.0787576670469959,0.0787576670469959,coefficient,tipo_plan,217
cat__fact_tipo_plan_Premium,-0.0787576670469959,0.0787576670469959,coefficient,fact_tipo_plan,218
num__fact_consumo_extra_lag_1m,-0.07772656985146627,0.07772656985146627,coefficient,fact_consumo_extra_lag_1m,219
cat__fact_zona_id_Z10,-0.0775249041364756,0.0775249041364756,coefficient,fact_zona_id,220
num__encuestas_sentimiento_medio,-0.07554112339855504,0.07554112339855504,coefficient,encuestas_sentimiento_medio,221
num__encuestas_incongruentes_rate_lag_3m,-0.07405032627361748,0.07405032627361748,coefficient,encuestas_incongruentes_rate_lag_3m,222
cat__red_tipo_zona_suburbanx,0.07307313215049537,0.07307313215049537,coefficient,red_tipo_zona,223
num__encuestas_stress_medio,0.07289880068560825,0.07289880068560825,coefficient,encuestas_stress_medio,224
cat__sexo_M,-0.07208452100420053,0.07208452100420053,coefficient,sexo,225
num__soporte_contactos,-0.07167872740530569,0.07167872740530569,coefficient,soporte_contactos,226
cat__sexo_Desconocido,0.07032503986636257,0.07032503986636257,coefficient,sexo,227
num__encuestas_incongruentes_rate_lag_1m,0.06953403318617425,0.06953403318617425,coefficient,encuestas_incongruentes_rate_lag_1m,228
cat__tipo_dispositivo_Gama alta,-0.06927797526923545,0.06927797526923545,coefficient,tipo_dispositivo,229
num__soporte_stress_calidad_media_lag_1m,-0.06873325864287322,0.06873325864287322,coefficient,soporte_stress_calidad_media_lag_1m,230
cat__soporte_canal_principal_email,0.06839460413604741,0.06839460413604741,coefficient,soporte_canal_principal,231
num__soporte_duracion_max_lag_3m,-0.06626658584845996,0.06626658584845996,coefficient,soporte_duracion_max_lag_3m,232
num__soporte_satisfaccion_min_lag_3m,-0.06620818375595189,0.06620818375595189,coefficient,soporte_satisfaccion_min_lag_3m,233
num__soporte_dias_retraso_media_lag_3m,0.06367033725706912,0.06367033725706912,coefficient,soporte_dias_retraso_media_lag_3m,234
num__encuestas_incongruentes_rate,0.0636042532320548,0.0636042532320548,coefficient,encuestas_incongruentes_rate,235
num__fact_importe_total_was_missing_lag_1m,-0.06340189171276613,0.06340189171276613,coefficient,fact_importe_total_was_missing_lag_1m,236
num__soporte_motivo_missing_rate,0.06276443603603804,0.06276443603603804,coefficient,soporte_motivo_missing_rate,237
num__encuestas_n_lag_1m,-0.06105274434724482,0.06105274434724482,coefficient,encuestas_n_lag_1m,238
num__red_cobertura_5g_pct_lag_1m,-0.060869041957652664,0.060869041957652664,coefficient,red_cobertura_5g_pct_lag_1m,239
num__soporte_motivo_missing_rate_lag_2m,0.06083958597282737,0.06083958597282737,coefficient,soporte_motivo_missing_rate_lag_2m,240
cat__tipo_dispositivo_Gama baja,-0.05910999593688786,0.05910999593688786,coefficient,tipo_dispositivo,241
num__fact_dias_retraso_pago_lag_3m,0.05904934427052609,0.05904934427052609,coefficient,fact_dias_retraso_pago_lag_3m,242
cat__region_Centro,0.05892480349961134,0.05892480349961134,coefficient,region,243
cat__red_region_Centro,0.05892480349961134,0.05892480349961134,coefficient,red_region,244
num__red_cobertura_5g_pct_was_missing_lag_3m,-0.05838281697819289,0.05838281697819289,coefficient,red_cobertura_5g_pct_was_missing_lag_3m,245
cat__fact_tipo_plan_Contrato,-0.05798627014502075,0.05798627014502075,coefficient,fact_tipo_plan,246
cat__tipo_plan_Contrato,-0.05798627014502075,0.05798627014502075,coefficient,tipo_plan,247
num__fact_importe_total_was_missing,-0.05565716487837957,0.05565716487837957,coefficient,fact_importe_total_was_missing,248
num__fact_num_lineas_lag_2m,0.05456233559826653,0.05456233559826653,coefficient,fact_num_lineas_lag_2m,249
num__missingindicator_red_indice_calidad_global_lag_2m,0.05446325026044091,0.05446325026044091,coefficient,red_indice_calidad_global_lag_2m,250
num__missingindicator_fact_importe_total_was_missing_lag_2m,0.05446325026044091,0.05446325026044091,coefficient,fact_importe_total_was_missing_lag_2m,251
num__missingindicator_red_tasa_cortes_pct_lag_2m,0.05446325026044091,0.05446325026044091,coefficient,red_tasa_cortes_pct_lag_2m,252
num__missingindicator_red_poblacion_zona_lag_2m,0.05446325026044091,0.05446325026044091,coefficient,red_poblacion_zona_lag_2m,253
